real_name,din_pbias,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017
86,13.262181113325585,1.8033,2.07005,1.7482799999999998,1.63719,1.75836,1.4305299999999999,1.7105099999999998,1.75565,1.2526
87,10.366019958903358,1.78147,1.96265,1.6101,1.8103,1.81234,1.52599,1.54197,1.8569,1.1921899999999999
88,14.95008544263223,1.8279400000000001,2.0822700000000003,1.81588,1.80572,1.8572099999999998,1.37572,1.51664,1.60394,1.0782200000000002
89,10.818526936207816,1.7533,2.10608,1.57979,1.73443,1.78047,1.26518,1.82359,1.66556,1.08332
90,-6.26401012995222,1.6348,1.90668,1.54288,1.8083099999999999,1.6651599999999998,1.3897899999999999,1.6902400000000002,1.71366,1.0709799999999998
91,-3.4077164980012267,1.78825,1.9898799999999999,1.7281900000000001,1.79245,1.55102,1.22375,1.61156,1.5867,1.0896
92,-2.0540603641097257,1.6741700000000002,1.9596,1.7882099999999999,1.68304,1.59435,1.32917,1.72385,1.69823,1.1175899999999999
93,5.026826871248808,1.7498200000000002,2.1077,1.7381900000000001,1.7052900000000002,1.67677,1.25048,1.45664,1.7088299999999998,1.3087
94,-0.8616266156662487,1.6601299999999999,2.0954,1.5863,1.6805900000000003,1.57283,1.42606,1.4512399999999999,1.8089099999999998,1.20939
95,13.665255843838384,1.8784299999999998,2.12101,1.7134599999999998,1.7841900000000002,1.6593200000000001,1.25106,1.60295,1.68965,1.30003
96,5.8465383360633965,1.7624,1.9919900000000001,1.6509099999999999,1.82118,1.80545,1.32198,1.6619099999999998,1.68123,1.11273
97,9.309888658420883,1.76588,2.11815,1.62975,1.80348,1.64536,1.41046,1.52154,1.73646,1.30789
98,-5.289391781019787,1.75455,1.8969200000000002,1.6276,1.6312799999999998,1.5682200000000002,1.2642200000000001,1.7820099999999999,1.73764,1.2800799999999999
99,5.5657448506288985,1.8045099999999998,2.11645,1.54995,1.7385400000000002,1.7249400000000001,1.3039,1.51769,1.67261,1.2927600000000001
100,1.646467949666231,1.68877,2.07599,1.64067,1.7502799999999998,1.63794,1.36799,1.68799,1.62081,1.18608
101,-1.8181553600516844,1.67884,1.9043,1.5889,1.7793299999999999,1.7993599999999998,1.28003,1.63275,1.7747700000000002,1.15005
102,-10.896423245864261,1.7426599999999999,1.8157299999999998,1.6697,1.7103700000000002,1.5616700000000001,1.26211,1.5483799999999999,1.8066900000000001,1.1233
103,11.32511052098353,1.70803,2.11374,1.58215,1.79103,1.81119,1.4051799999999999,1.5768,1.7768700000000002,1.14035
104,-12.44063912744285,1.6723599999999998,1.89418,1.5279200000000002,1.7140400000000002,1.75512,1.42595,1.5811899999999999,1.54582,1.07225
105,-19.30848657233287,1.7009599999999998,1.8559299999999999,1.6118,1.61824,1.55793,1.32223,1.4849299999999999,1.63812,1.15222
106,8.7450925413186,1.6807,2.03341,1.6288799999999999,1.91303,1.8016299999999998,1.33406,1.62368,1.69806,1.1515799999999998
107,3.7361302160707535,1.79751,1.98784,1.66363,1.8851099999999998,1.7344700000000002,1.31526,1.4874100000000001,1.6463,1.22781
108,7.687714689827388,1.7326599999999999,2.02711,1.72177,1.6773200000000001,1.8454599999999999,1.31974,1.47325,1.8744599999999998,1.0201200000000001
109,21.096456422083318,1.84444,2.14248,1.60836,1.8328099999999998,1.6909900000000002,1.27641,1.8226099999999998,1.7304599999999999,1.28629
110,6.514909482413589,1.8134099999999997,2.03579,1.7870099999999998,1.7345400000000002,1.76485,1.24479,1.45302,1.72331,1.19048
111,-10.64328497540657,1.6309,1.7987,1.5830000000000002,1.7485400000000002,1.77564,1.32421,1.61294,1.73027,1.0733700000000002
112,2.9219201600578546,1.61629,2.12941,1.78305,1.6823700000000001,1.64622,1.3209799999999998,1.5833899999999999,1.67858,1.00118
113,-4.609079652182389,1.7845400000000002,1.88935,1.57487,1.8441599999999998,1.64805,1.3711200000000001,1.6122,1.66923,1.08112
114,11.086767114555231,1.8742900000000002,2.0817,1.70235,1.55895,1.79633,1.2979399999999999,1.6777900000000001,1.7084099999999998,1.26
115,4.185203349249496,1.73108,1.94905,1.75004,1.5982399999999999,1.7885400000000002,1.40571,1.59443,1.83638,1.25832
116,18.529252489176386,1.75646,2.1527,1.6530900000000002,1.7933299999999999,1.6729900000000002,1.42669,1.6935099999999998,1.8211099999999998,1.25576
117,-6.516310798178244,1.65788,1.87051,1.77033,1.66947,1.7379,1.35099,1.62245,1.6186,1.28465
118,12.721414027554037,1.88175,2.0767,1.7421900000000001,1.8308,1.7435900000000002,1.40002,1.45072,1.7037200000000001,1.03519
119,5.5259586680464485,1.74237,2.05868,1.67629,1.68398,1.8838099999999998,1.25589,1.46413,1.67498,1.3211600000000001
120,-8.586381665244053,1.6776900000000001,1.94402,1.66802,1.7541400000000003,1.6418400000000002,1.21243,1.55559,1.6917900000000001,1.0836299999999999
121,16.868873535182065,1.68956,2.14826,1.74777,1.82623,1.8112099999999998,1.2200600000000001,1.53903,1.8233400000000002,1.05959
122,4.735363194761715,1.8433099999999998,1.93904,1.60812,1.6954200000000001,1.8565099999999999,1.39592,1.6449599999999998,1.6926900000000002,1.2312
123,6.688876563505289,1.73859,1.9513599999999998,1.65905,1.8787,1.7114599999999998,1.4483,1.54291,1.82607,1.1929100000000001
124,-4.74875545389948,1.61009,2.0015,1.61671,1.83608,1.50215,1.3407799999999999,1.70547,1.68223,0.967916
125,14.929760974593728,1.58762,1.99941,1.86475,1.8965599999999998,1.53867,1.60761,1.78275,1.7497900000000002,1.19429
126,-5.088759651697382,1.63361,1.96845,1.65858,1.73353,1.8159,1.38462,1.5477,1.55203,1.17775
127,-1.652152581841142,1.74101,1.87355,1.8312099999999998,1.67482,1.62229,1.33594,1.5886200000000001,1.8053700000000001,1.18011
128,-1.2741291661411045,1.6776400000000002,2.02054,1.6475099999999998,1.6686400000000001,1.7316799999999999,1.2611299999999999,1.7194900000000002,1.6952200000000002,1.0129700000000001
129,-11.76303259968604,1.7481200000000001,1.97965,1.58775,1.6871,1.58168,1.22999,1.38924,1.7038099999999998,1.12996
130,3.3779008597791713,1.72691,1.9638400000000003,1.54121,1.7814299999999998,1.9054200000000001,1.43172,1.48929,1.70295,1.2736
131,-5.141840801398259,1.75594,1.8880400000000002,1.8287,1.70592,1.6198299999999999,1.08923,1.5591,1.75144,1.08166
132,-0.28450759954172045,1.7309599999999998,1.99167,1.46345,1.89336,1.8760599999999998,1.1266399999999999,1.4636200000000001,1.61114,1.16195
133,-1.515260577201732,1.9002599999999998,1.76558,1.55053,1.7789599999999999,1.8382900000000002,1.27247,1.53522,1.76575,1.12194
134,7.723242434201599,1.73111,2.0739900000000002,1.6179,1.8687599999999998,1.77417,1.31444,1.61867,1.66366,1.0561399999999999
135,-5.1948037326732335,1.7644900000000001,1.97689,1.6172,1.60131,1.8567900000000002,1.35607,1.53901,1.56389,1.0329899999999999
136,11.182254112507211,1.81875,2.0676200000000002,1.75803,1.7652299999999999,1.7219099999999998,1.26514,1.7654,1.56934,1.23527
137,16.42562048936983,1.62693,2.11979,1.7452400000000001,1.86697,1.6231799999999998,1.33375,1.72507,1.841,1.18475
138,4.257579742703798,1.77076,1.9798099999999998,1.51701,1.9387,1.65977,1.3567200000000001,1.63822,1.72993,1.08484
139,12.835522691583428,1.8348200000000001,2.0300700000000003,1.7481799999999998,1.72207,1.7294,1.45817,1.78519,1.62261,1.29149
140,-0.8535357415001212,1.57819,1.89294,1.82493,1.7765,1.8726200000000002,1.31174,1.60979,1.57247,1.14572
141,10.051913174976246,1.8033599999999999,1.97071,1.73947,1.75708,1.86379,1.34904,1.6544400000000001,1.7239200000000001,1.1589399999999999
142,10.223219163101986,1.79155,1.9569400000000001,1.71383,1.7767700000000002,1.8951900000000002,1.33046,1.55929,1.75832,1.30643
143,0.9499425356269625,1.6808900000000002,2.06924,1.50308,1.7657,1.62142,1.45495,1.6039700000000001,1.7836299999999998,1.0378100000000001
144,-8.389269761269947,1.75777,1.9371,1.7011900000000002,1.67087,1.6482599999999998,1.4396,1.43397,1.61101,1.2095799999999999
145,0.9270970207312033,1.70459,1.9952,1.65798,1.83771,1.80401,1.18963,1.49282,1.70091,1.11808
146,-1.276013500896411,1.60057,2.08875,1.56274,1.61214,1.73616,1.3582,1.52478,1.7811299999999999,1.2236799999999999
147,7.7649196262213716,1.64074,2.08509,1.54593,1.86198,1.7620900000000002,1.4142700000000001,1.56503,1.74701,1.2421
148,-12.800517464535568,1.6123,1.97895,1.48786,1.72622,1.6486900000000002,1.2859,1.59494,1.6099299999999999,1.14086
149,9.853053170893006,1.81575,2.0691599999999997,1.62303,1.7811,1.7723400000000002,1.24819,1.5381799999999999,1.7821099999999999,1.28106
150,-16.949488848902583,1.7039,1.8664,1.54501,1.63179,1.6935099999999998,1.22285,1.29213,1.7334200000000002,1.25975
151,-0.687541909583864,1.78447,2.0407599999999997,1.68241,1.6936099999999998,1.56776,1.32165,1.6955,1.6477400000000002,1.0115299999999998
152,0.06384168040352615,1.5563200000000001,2.0053,1.66451,1.7398,1.6976200000000001,1.37973,1.7807400000000002,1.68495,1.1072799999999998
153,7.221446488348467,1.71498,2.02351,1.55555,1.86418,1.82482,1.5313700000000001,1.63158,1.57725,1.22653
154,8.015752224290067,1.7521099999999998,2.0558799999999997,1.4659799999999998,1.8277900000000002,1.83972,1.45153,1.6231,1.6463,1.24948
155,0.12849270704997312,1.8162,2.0033,1.57008,1.84315,1.6936900000000001,1.1827299999999998,1.6241700000000001,1.55923,1.25411
156,-9.794113702043212,1.67133,1.9121700000000001,1.57775,1.74022,1.6753900000000002,1.24042,1.54568,1.6956200000000001,1.30308
157,-2.3978920026955954,1.67235,1.9135099999999998,1.6561599999999999,1.7631400000000002,1.78574,1.26025,1.6521599999999999,1.72957,1.11461
158,5.170454639124069,1.68718,2.02703,1.6984099999999998,1.7069900000000002,1.79792,1.30805,1.6341,1.7645099999999998,1.1929100000000001
159,8.145471123525796,1.64189,2.01435,1.61805,1.78672,1.74935,1.35484,1.4801,1.98357,1.13309
160,2.013093615958524,1.7598900000000002,1.89619,1.89022,1.69973,1.7042099999999998,1.39585,1.59022,1.71806,1.06092
161,-16.12222895222345,1.73708,1.79191,1.53854,1.7993599999999998,1.7580799999999999,1.2857299999999998,1.42482,1.51017,1.1440000000000001
162,4.441475238448398,1.7657900000000002,2.02862,1.58675,1.7698599999999998,1.77446,1.24447,1.5008299999999999,1.82844,1.14621
163,-3.482563992487378,1.6551900000000002,1.8691,1.65667,1.7653400000000001,1.75518,1.29779,1.6277,1.77155,1.23745
164,2.4013448010046337,1.71943,2.0028599999999996,1.65062,1.90123,1.7711,1.375,1.44662,1.63516,1.09772
165,15.859218795029806,1.9119099999999998,2.04153,1.60924,1.98584,1.57025,1.28437,1.7052,1.7223700000000002,1.11904
166,5.322551396822944,1.93232,2.01935,1.63229,1.61716,1.6728299999999998,1.3492600000000001,1.51775,1.8034599999999998,1.20773
167,-7.6861897709095,1.5307899999999999,2.02506,1.55849,1.7607099999999998,1.56241,1.33446,1.70523,1.58774,1.27639
168,6.576081943362073,1.59076,2.05397,1.78624,1.92431,1.6562599999999998,1.33549,1.5368600000000001,1.67733,1.19484
169,-3.032350484025003,1.7018400000000002,2.09471,1.49945,1.6848400000000001,1.69377,1.48379,1.5788799999999998,1.50688,1.1962899999999999
170,-1.7928233462375178,1.8063099999999999,2.0113,1.5869,1.8302900000000002,1.6733200000000001,1.30498,1.51601,1.6271,1.01076
171,-3.067600280318351,1.76565,2.04244,1.5412,1.6498099999999998,1.62184,1.29765,1.6393799999999998,1.7449299999999999,1.05308
172,16.413711855968455,1.8489400000000002,2.02743,1.6942099999999998,1.9722,1.65688,1.40275,1.66488,1.71697,1.18205
173,-3.89672315067472,1.7604400000000002,1.95855,1.63111,1.72072,1.7022099999999998,1.2898,1.6674400000000003,1.65726,1.03938
174,-1.343011730030029,1.59265,1.94737,1.7789700000000002,1.81313,1.7139400000000002,1.40851,1.60903,1.5381200000000002,1.34676
175,-1.1857696005272593,1.73879,2.06098,1.48454,1.72095,1.6895,1.26548,1.65678,1.6571900000000002,1.2354
176,6.046903715128417,1.78472,2.05118,1.67746,1.72567,1.74252,1.24032,1.6838400000000002,1.7221799999999998,1.07171
177,-10.530875541617881,1.67071,1.9092799999999999,1.57368,1.744,1.6939400000000002,1.22823,1.4325700000000001,1.7708099999999998,1.16057
178,-6.56216427217403,1.71468,1.9523400000000002,1.57437,1.7257,1.77403,1.1011600000000001,1.46834,1.77003,1.09753
179,-8.300383552886034,1.63874,1.9398,1.57571,1.70219,1.62028,1.39167,1.6831900000000002,1.70992,1.11503
180,3.8327479906973294,1.82495,2.08565,1.61591,1.7375,1.69765,1.28426,1.46649,1.71987,1.16669
181,-2.171710358066628,1.7996900000000002,1.92547,1.6597,1.73553,1.6668599999999998,1.46991,1.43699,1.7671599999999998,1.17317
182,7.806904304762254,1.74495,2.02486,1.6836400000000002,1.8327900000000001,1.6942599999999999,1.40419,1.55545,1.80742,1.16367
183,3.949015083510363,1.70101,2.0492,1.7042099999999998,1.70785,1.6483299999999999,1.55156,1.63513,1.6964299999999999,1.13753
184,6.393196011930128,1.81103,2.0202400000000003,1.69555,1.77417,1.74655,1.34685,1.53521,1.7798900000000002,1.00309
185,-4.530716080820418,1.8445200000000002,2.02553,1.59958,1.7078200000000001,1.6629200000000002,1.34693,1.44733,1.61281,0.9910399999999999
186,5.119648607259078,1.8465,1.93317,1.7154599999999998,1.7991099999999998,1.81476,1.4242,1.54748,1.6858,0.962203
187,9.013792543580356,1.9121400000000002,1.93133,1.59265,1.7318200000000001,1.8544599999999998,1.52293,1.62076,1.6833099999999999,1.24419
188,7.972210626445113,1.84643,1.93314,1.6657099999999998,1.84212,1.75132,1.37394,1.51391,1.7807,1.36485
189,-6.723286717117026,1.63351,2.0796099999999997,1.49781,1.65828,1.7107299999999999,1.3755899999999999,1.4486,1.68825,1.08666
190,-6.992429321443974,1.7497200000000002,1.9091,1.6636799999999998,1.81959,1.67156,1.32907,1.53757,1.62046,0.965872
191,4.094861930770921,1.8709900000000002,1.95912,1.7550299999999999,1.74475,1.60785,1.3256,1.6661599999999999,1.6996900000000001,1.18462
192,-0.8755981378570387,1.61401,2.0362,1.6142299999999998,1.7438099999999999,1.85037,1.39829,1.5176,1.60053,1.16477
193,9.53784296987838,1.68757,1.93649,1.6527599999999998,1.7032200000000002,1.95281,1.34279,1.64011,1.88735,1.06887
194,6.428575513300662,1.82027,2.04576,1.5304799999999998,1.74032,1.6584599999999998,1.34208,1.64061,1.85727,1.07745
195,12.660974228769495,1.7782900000000001,2.0345,1.6851200000000002,1.79584,1.70776,1.23861,1.68727,1.86925,1.25785
196,-3.724910028622122,1.75233,1.9919,1.56065,1.8257299999999999,1.6065,1.1624700000000001,1.69675,1.63182,1.0713
197,8.70743124471737,1.6421299999999999,2.03025,1.61919,1.9933299999999998,1.73195,1.2978299999999998,1.55162,1.75469,1.13923
198,11.571552818164518,1.91277,2.02572,1.53898,1.85438,1.7144599999999999,1.55626,1.5027700000000002,1.74413,1.16109
199,7.7803089425166325,1.7399900000000001,2.01286,1.55041,1.79833,1.7378200000000001,1.29879,1.50486,1.9317,1.27539
200,-2.1861694275761616,1.66199,2.02363,1.63589,1.7015,1.74395,1.2625899999999999,1.57457,1.70865,1.21757
201,12.520501176876095,1.6796200000000001,2.04146,1.70563,1.8030099999999998,1.8912799999999999,1.25165,1.6018700000000001,1.8069099999999998,1.19836
202,-1.918965869559455,1.65885,2.0588900000000003,1.54172,1.66088,1.66998,1.42621,1.68481,1.66904,1.20134
203,-0.15582537399767207,1.6579700000000002,1.9558,1.6553099999999998,1.7358099999999999,1.76921,1.38236,1.59189,1.75147,1.27701
204,-2.804922727045435,1.55808,1.9288,1.63161,1.7661799999999999,1.75079,1.4142299999999999,1.70891,1.68497,1.23615
205,16.703712316090737,1.81795,2.1345400000000003,1.49139,1.8487099999999999,1.77673,1.43926,1.6458599999999999,1.76406,1.0994899999999999
206,-7.000273800339843,1.8604599999999998,1.81204,1.6771900000000002,1.74141,1.6873099999999999,1.3735,1.56281,1.5828,1.202
207,1.6137502679717923,1.8541599999999998,1.99205,1.55716,1.6691799999999999,1.8000099999999999,1.33538,1.51811,1.76635,1.07665
